id_plot,slope_obs,equil_obs,slope_v320,equil_v320,slope_v323,equil_v323,LAI_ALS,Hmax,fCover,VCI,LCV,CHM_std,northness,twi,slope_t
41_29,0.949948485968727,-2.03888084960939,0.963328942941378,20.4705379986031,0.943042681240809,20.9947095097042,3.17656272649765,9.87999725341797,1,0.438413076102734,0.0161021905951202,0.558112263679504,-2.26769709587097,3.92683815956116,3.38337206840515
41_30,1.22792718047711,21.4093786204927,1.06916949039169,2.01499375498551,0.985483310996334,22.9348978739793,0.0609616180299781,4.22000122070313,0.110000903252512,0.169590562582016,0.0284969462114816,1.59475983646181,-0.416588565407114,5.02860524919298,1.94110092454486
41_31,0.89984649376513,10.9246317605314,0.958936148585454,20.152998322719,0.935687301445251,21.1152877967509,3.2182492017746,13.7099990844727,1,0.464845053851605,0.0221789302304387,0.590953350067139,-1.83971667289734,6.29937839508057,2.20974111557007
41_32,0.97039208024127,-21.1463242115776,0.961177098837672,20.483977965499,0.93954704005665,20.9453611832141,3.21039295196533,9.95000457763672,1,0.430056490004063,0.0160796465352178,0.440476804971695,-0.336399346590042,5.42569971084595,2.52045440673828
41_33,0.806933626315966,12.8758797978635,0.951947000860242,19.0511384771211,0.92534825722554,21.3687687094546,3.59469872713089,17,1,0.523096472024918,0.0272830403409898,0.641132354736328,-0.0572448521852493,4.52340841293335,3.10578036308289
41_34,0.868439725002835,13.0081050978625,0.954047203799711,18.8383198236326,0.928780040658233,20.5835662885169,3.70296066999435,14.7200012207031,1,0.500463917851448,0.0203382945619524,0.612852871417999,-3.96141219139099,2.67006826400757,3.96143865585327
41_35,0.945960921211157,4.73647284023509,0.97096533740255,23.4067283771322,0.957843131247424,20.7207270938275,2.60820317268372,9.5,1,0.400385342538357,0.0137157759163529,0.494161874055862,-0.565753281116486,6.847083568573,0.852236151695252
41_36,0.797764050241709,14.0646798480357,0.916353626174673,18.001196739561,0.862079066267195,19.7200487632485,4.95061105489731,34.3300018310547,1,0.611756220459938,0.0403221864253283,1.06175339221954,0.307963490486145,5.03857851028442,0.371448695659637
41_37,0.877790229225832,11.1219778821057,0.931125357656028,17.6982952845272,0.889818498985786,19.8827294358939,4.75718653202057,27.9299926757813,1,0.614285096526146,0.0347710689529777,1.02264320850372,2.17959952354431,4.88444995880127,7.3264045715332
41_38,0.791811059137779,11.7442431451806,0.915386749577753,17.6491856174847,0.860509366101204,19.5560194561362,4.93214952945709,32.0500030517578,1,0.599203333258629,0.0333364619873464,1.84089815616608,2.69112682342529,5.33958673477173,7.65099906921387
41_39,1.29129241259401,17.8637205937322,1.0709149534311,3.43786214790349,0.986141533260549,24.6711596335787,0.000912871735636145,3.97000122070313,0.00499999988824129,0.0414105473610107,0.0284969462114816,1.59475983646181,-0.416588565407114,5.02860524919298,1.94110092454486
41_40,0.731854078980143,13.7071849761634,0.918347419763368,18.0874800619225,0.858558521389697,20.1174523793736,4.71905541419983,34.4600067138672,1,0.599962934851646,0.0361886289902031,1.06244647502899,-0.458359509706497,4.51295804977417,0.628284394741058
41_42,0.675290324252984,14.7936306399203,0.911918409822825,17.279328470629,0.842909272918157,18.5318412709014,5.57452714443207,33.6000061035156,1,0.608955875039101,0.0349789001047611,0.955091893672943,1.07414329051971,4.59084224700928,1.16228830814362
41_43,0.753206300789581,14.4129280823396,0.92099534866701,17.6939038704968,0.874833369027309,19.5136111894992,5.1080470085144,31.3199920654297,1,0.611067101359367,0.0332315089181066,1.32804214954376,-0.0142412558197975,3.21059846878052,6.89925193786621
41_44,0.791603700514966,14.141653622533,0.923470302476427,18.7003862710655,0.880771453178192,21.3185995564125,3.90883481502533,33.9100036621094,0.997500002384186,0.568531230092049,0.0372432442381978,1.92624092102051,-0.229173570871353,4.18104982376099,0.875567018985748
41_45,0.816798119940582,14.2142584972977,0.936442889873803,18.2587371537933,0.896835316117278,20.9424676222495,4.17399257421494,28.7199935913086,1,0.616935178637505,0.0360552025958896,3.39736890792847,-0.844914734363556,4.31642246246338,1.52915346622467
41_46,0.764240302445287,13.6014049780735,0.914904796007232,18.0508187362072,0.863429465422105,19.9300691134005,4.90554070472717,31.5099945068359,1,0.58268728852272,0.030210567638278,1.428307056427,-1.33188271522522,4.44995260238647,1.33810341358185
41_47,1.28365005508972,23.8329135427888,1.05568519494278,4.76915886326132,0.982445231969442,20.7410324717695,0.393926847726107,5.01999664306641,0.622499413788319,0.242664948105812,0.0284969462114816,1.59475983646181,-0.416588565407114,5.02860524919298,1.94110092454486
41_48,1.02794230372582,77.7985176156793,0.98321876049392,26.4099077899047,0.968342123173637,18.9296240420714,2.88078713417053,9.08000183105469,0.97999969124794,0.360232837498188,0.00817695050500333,1.23115360736847,0.0859366208314896,4.72423124313355,0.508636474609375
41_49,1.44047287975943,20.6403027927574,1.06574300153172,5.52055052407059,0.983975819072612,20.874908280103,0.251139052212238,5.08999633789063,0.480001218616962,0.261091310530901,0.0284969462114816,1.59475983646181,-0.416588565407114,5.02860524919298,1.94110092454486
41_52,0.848069206542605,12.4698568895725,0.981508152268743,28.6903473716196,0.974666223733911,17.9377065733849,3.01517081260681,36.1399993896484,0.970002427697182,0.502015687525272,0.0197545026894659,2.33763551712036,0.637251496315002,3.58611392974854,1.58706164360046
41_54,0.780347995149591,13.4600654157552,0.901871783254044,17.0704908514068,0.852610032973647,17.3646466847899,6.60095369815826,36.1700057983398,1,0.635896950960159,0.0403741477057338,2.76668548583984,-0.780584871768951,7.46321535110474,0.887606859207153
41_55,0.873133635810737,11.8142830917158,0.934676300992386,19.8598650259573,0.91569888476333,22.5954610338285,3.29034751653671,34.0500030517578,0.96000000834465,0.590865939855576,0.0463746512929598,5.49166202545166,-1.13851702213287,5.65381669998169,1.40510129928589
41_56,0.850066820313632,13.6630867531855,0.93015425157469,18.8545771465395,0.892304363366393,21.3704689477738,4.0164088010788,31.4599914550781,0.97750061750412,0.601068526506424,0.0411111358553171,1.27849435806274,-0.436869144439697,8.64485359191895,0.534506618976593
41_57,0.862138307831556,9.45446956285407,0.952494063497286,18.5103690231731,0.927298062639717,20.3987209420068,3.86174809932709,14.6900024414063,1,0.475291721522808,0.0162847016472369,0.871838986873627,-0.687514066696167,7.67315721511841,0.692863583564758
41_58,0.898004619961467,5.12790254671635,0.968054738986073,22.5470341015544,0.956078269284833,20.1454355219687,2.90102636814117,11.1600036621094,1,0.404298700392246,0.0129711986519396,0.683575391769409,-1.13143348693848,3.91951704025269,1.13722050189972
41_59,0.759477417611804,13.5027011391659,0.924824002622307,18.4054224147417,0.889205081112643,20.3566647278419,4.62502092123032,38.2400054931641,0.970000296831131,0.622253090143204,0.0425740657374263,6.73530960083008,-0.673198163509369,5.51585292816162,0.691388428211212
41_60,0.840861527331455,12.2415316117048,0.935292729665349,18.8472462702212,0.907870345538006,20.7264638710703,3.96557396650314,27.0899963378906,1,0.566121846437454,0.0329164043068886,2.85602569580078,-0.128880888223648,7.03840255737305,1.70890629291534
