version,plab,scenario,date,tmax
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-01,31.6762188870115
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-02,27.502828040817
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-03,29.3535528110697
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-04,18.8538982569451
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-05,25.0011955805925
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-06,25.7347897236487
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-07,26.0315415575444
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-08,29.1251387791972
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-09,30.3667503451706
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-10,31.2088838113064
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-11,30.9039706540527
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-12,30.7026201214989
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-13,31.8092902448082
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-14,33.8668410129308
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-15,33.5526953326005
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-16,35.0760143202305
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-17,29.7345989778727
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-18,27.387536666937
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-19,25.9468058039626
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-20,25.8624845959154
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-21,26.7883799773109
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-22,24.8517268832065
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-23,20.7107466133672
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-24,26.1148512760057
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-25,24.4354349512561
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-26,25.9583885536638
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-27,21.5132027107702
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-28,24.6110455776022
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-29,22.8955872903972
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-06-30,21.7830765535853
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-01,26.9465225536604
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-02,28.506785756355
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-03,26.0965018433189
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-04,23.1844205910546
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-05,24.4669580839828
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-06,24.0023679877729
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-07,24.9705997727486
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-08,24.4108965030986
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-09,24.5218653116186
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-10,21.6425174429288
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-11,27.6550696265653
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-12,23.6685948175652
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-13,19.0964712591684
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-14,25.0475412037786
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-15,27.1884864749613
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-16,23.2475170845694
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-17,26.3256960298135
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-18,32.3807263567359
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-19,33.695797337287
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-20,33.2792782249217
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-21,33.5968433814325
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-22,33.681417538265
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-23,33.8452412615
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-24,28.1814597632749
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-25,26.8700581569818
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-26,27.4781235147092
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-27,22.1103883422973
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-28,24.7127842862984
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-29,27.5717914184415
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-30,26.9330472201736
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-07-31,25.5616305646749
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-01,25.6005866634486
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-02,25.1540354194393
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-03,22.2984439984881
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-04,22.202311143794
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-05,23.6518854596826
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-06,24.033760486376
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-07,23.6729056140421
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-08,24.4894588953011
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-09,24.7679287910727
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-10,29.9714705540409
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-11,32.2106353345413
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-12,33.080413795775
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-13,33.2593735789664
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-14,35.2081754321176
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-15,32.0868174965528
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-16,24.9516845905509
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-17,21.6409170027146
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-18,22.6183125093496
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-19,21.5924938305866
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-20,26.3725472754952
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-21,28.2384601088348
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-22,25.8043452447844
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-23,25.4049254920174
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-24,28.1194974778422
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-25,28.9288496319563
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-26,27.083944005262
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-27,23.1324688915958
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-28,22.6204843743469
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-29,23.3617465996081
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-30,23.6268830046308
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-08-31,25.0755894410592
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-01,27.6076092900872
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-02,30.1803239888714
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-03,29.8438951977588
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-04,29.4621067063399
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-05,30.747577888179
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-06,33.5584874472677
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-07,34.3559466443032
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-08,30.1794623734855
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-09,26.6755006962931
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-10,26.6516368454154
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-11,25.6818916760279
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-12,27.8020415959791
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-13,30.6027289882643
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-14,29.3813383110797
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-15,26.0664351681852
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-16,25.3041623117261
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-17,25.5887515774219
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-18,23.3334968584737
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-19,19.2985356119534
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-20,20.4183499491364
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-21,21.9406539587388
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-22,24.5402681597609
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-23,26.3570979206261
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-24,26.5822888351788
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-25,25.0974875178325
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-26,23.1925985329754
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-27,21.5286269116759
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-28,21.2897369024076
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-29,20.3383870463254
v3.2.0,P1  (LAI=0.5),STATIC_ALS,2021-09-30,21.8425838190694
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-01,31.6762188870115
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-02,27.502828040817
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-03,29.3535528110697
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-04,18.8538982569451
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-05,25.0011955805925
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-06,25.7347897236487
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-07,26.0315415575444
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-08,29.1251387791972
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-09,30.3667503451706
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-10,31.2088838113064
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-11,30.9039706540527
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-12,30.7026201214989
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-13,31.8092902448082
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-14,33.8668410129308
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-15,33.5526953326005
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-16,35.0760143202305
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-17,29.7345989778727
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-18,27.387536666937
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-19,25.9468058039626
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-20,25.8624845959154
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-21,26.7883799773109
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-22,24.8517268832065
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-23,20.7107466133672
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-24,26.1148512760057
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-25,24.4354349512561
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-26,25.9583885536638
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-27,21.5132027107702
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-28,24.6110455776022
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-29,22.8955872903972
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-06-30,21.7830765535853
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-01,26.9465225536604
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-02,28.506785756355
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-03,26.0965018433189
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-04,23.1844205910546
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-05,24.4669580839828
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-06,24.0023679877729
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-07,24.9705997727486
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-08,24.4108965030986
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-09,24.5218653116186
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-10,21.6425174429288
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-11,27.6550696265653
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-12,23.6685948175652
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-13,19.0964712591684
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-14,25.0475412037786
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-15,27.1884864749613
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-16,23.2475170845694
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-17,26.3256960298135
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-18,32.3807263567359
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-19,33.695797337287
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-20,33.2792782249217
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-21,33.5968433814325
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-22,33.681417538265
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-23,33.8452412615
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-24,28.1814597632749
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-25,26.8700581569818
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-26,27.4781235147092
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-27,22.1103883422973
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-28,24.7127842862984
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-29,27.5717914184415
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-30,26.9330472201736
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-07-31,25.5616305646749
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-01,25.6005866634486
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-02,25.1540354194393
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-03,22.2984439984881
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-04,22.202311143794
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-05,23.6518854596826
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-06,24.033760486376
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-07,23.6729056140421
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-08,24.4894588953011
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-09,24.7679287910727
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-10,29.9714705540409
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-11,32.2106353345413
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-12,33.080413795775
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-13,33.2593735789664
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-14,35.2081754321176
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-15,32.0868174965528
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-16,24.9516845905509
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-17,21.6409170027146
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-18,22.6183125093496
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-19,21.5924938305866
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-20,26.3725472754952
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-21,28.2384601088348
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-22,25.8043452447844
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-23,25.4049254920174
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-24,28.1194974778422
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-25,28.9288496319563
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-26,27.083944005262
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-27,23.1324688915958
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-28,22.6204843743469
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-29,23.3617465996081
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-30,23.6268830046308
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-08-31,25.0755894410592
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-01,27.6076092900872
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-02,30.1803239888714
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-03,29.8438951977588
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-04,29.4621067063399
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-05,30.747577888179
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-06,33.5584874472677
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-07,34.3559466443032
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-08,30.1794623734855
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-09,26.6755006962931
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-10,26.6516368454154
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-11,25.6818916760279
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-12,27.8020415959791
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-13,30.6027289882643
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-14,29.3813383110797
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-15,26.0664351681852
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-16,25.3041623117261
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-17,25.5887515774219
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-18,23.3334968584737
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-19,19.2985356119534
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-20,20.4183499491364
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-21,21.9406539587388
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-22,24.5402681597609
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-23,26.3570979206261
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-24,26.5822888351788
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-25,25.0974875178325
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-26,23.1925985329754
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-27,21.5286269116759
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-28,21.2897369024076
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-29,20.3383870463254
v3.2.0,P1  (LAI=0.5),STATIC_ALS_DOPT,2021-09-30,21.8425838190694
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-01,30.7208800524541
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-02,25.0908088479301
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-03,28.4854535787041
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-04,17.5732364801376
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-05,23.7258924469367
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-06,24.3390113206834
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-07,24.833501651455
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-08,28.2317227681382
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-09,30.0881026902349
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-10,30.7561063130601
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-11,29.7061862205961
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-12,29.3813758571187
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-13,30.4979331098599
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-14,33.1272682549463
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-15,32.6940016472969
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-16,33.1987895525016
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-17,28.1263283942333
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-18,25.3460640376533
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-19,23.08471398098
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-20,23.3019961300505
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-21,25.6056836784144
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-22,22.7398540729808
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-23,19.0387243200811
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-24,24.7267073355051
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-25,23.2141284595037
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-26,24.8858398869868
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-27,19.3367716138646
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-28,22.4456044052939
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-29,20.7494339685608
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-06-30,20.5110725285599
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-01,26.9743553647825
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-02,26.626755215886
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-03,24.1940373998526
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-04,21.0474817614071
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-05,23.3722837231194
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-06,22.6006002108201
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-07,23.0204565102039
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-08,22.0787250137554
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-09,22.9456220295411
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-10,19.5301714234424
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-11,26.0469231737471
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-12,21.8864459321966
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-13,17.7156621973389
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-14,22.8164988533882
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-15,26.0091568154728
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-16,22.3300489719256
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-17,24.8499311059148
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-18,31.4324089060968
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-19,32.6472036653893
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-20,32.2065145926192
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-21,32.6011861493934
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-22,32.7504990534488
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-23,33.2970710591318
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-24,26.5949414214135
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-25,25.1724897644587
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-26,25.7706783523636
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-27,20.1385940887188
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-28,23.8702794876443
v3.2.0,P1  (LAI=0.5),DYN_S2_ATBD_NM,2021-07-29,26.5880090202934
