id_plot,src,slope_day,slope_night,DTR,dTmin,temp_r,bias
41_23,v3.2.3 iter,0.97499176314284,0.818371154829075,8.86690866342399,0.855816039861528,0.874324961788528,1.30253306132162
41_24,Observed,0.937012609737634,0.865292642749735,8.34944262295082,-0.0047798591989214,,
41_24,v3.2.0,0.988308162029681,0.880694817400076,9.41950623715354,0.29913735588376,0.886077912587173,0.99275732309617
41_24,v3.2.3 iter,0.964212384305757,0.799547854948359,8.63899863286476,1.01184322467789,0.880340907028053,1.15824826191565
41_25,Observed,0.913400255311129,0.84299023227131,7.43112295081967,0.262597189981407,,
41_25,v3.2.0,0.978318179098562,0.871815975503236,9.19463687387686,0.376645815240717,0.883465871268845,1.07531894106033
41_25,v3.2.3 iter,0.94169252861342,0.766886925907788,8.1589380650899,1.23232715066613,0.884467375493985,1.22397688176863
41_26,Observed,0.946800183684505,0.837553477283314,8.28789344262295,-0.021706088707118,,
41_26,v3.2.0,0.9869539809556,0.869897290629445,9.32984649157915,0.387977475025615,0.901772707669753,1.12569238097688
41_26,v3.2.3 iter,0.96767764555801,0.793044436301872,8.57765022653048,1.1438856281218,0.900043594023287,1.34094780538774
41_27,Observed,1.00739572876519,1.01887212847887,12.6631721311475,-2.19466510510056,,
41_27,v3.2.0,1.02354870534548,0.944925497676414,11.0294394571393,0.00671006187540712,0.898443415217365,1.65297861211643
41_27,v3.2.3 iter,0.987034396762342,0.960137066550867,10.2022236772101,-0.060092013560323,0.897636789845494,1.26267631360466
41_28,Observed,0.933291048387965,0.957258309768481,9.98851639344262,-1.36118149854318,,
41_28,v3.2.0,1.00450850002872,0.917176071682316,9.94724242098564,0.116342741972634,0.895843862380169,1.50532110641421
41_28,v3.2.3 iter,0.985084983690763,0.909034088954874,9.66841853677971,0.285734312104835,0.888888223993201,1.53717234412152
41_29,Observed,0.974675832642808,0.936988087704077,10.0861229508197,-0.783566744444823,,
41_29,v3.2.0,1.00364832279937,0.918856958239763,9.99251032473099,0.130658332382048,0.901752610075658,1.15296510316003
41_29,v3.2.3 iter,0.988633356709173,0.901279442294414,9.63366304630183,0.418329054871326,0.896935229473075,1.23402756209489
41_31,Observed,0.985672369829892,0.969087835902455,9.49711475409836,-0.198943793625151,,
41_31,v3.2.0,1.00365754901218,0.901549374111035,9.90312709228255,0.210534789736652,0.886176263369513,0.82353277869905
41_31,v3.2.3 iter,0.986649692164955,0.889095049512714,9.50845555109631,0.520529476984453,0.879217357864534,0.915370381072739
41_32,Observed,0.985977616470772,0.952352262267929,10.467737704918,-1.18001756411695,,
41_32,v3.2.0,1.00004898152338,0.917556131690984,9.93403397148161,0.163293866337449,0.885682649047643,1.32320325121247
