id_plot,slope_obs,equil_obs,dTmaxS_obs,dTmaxH_obs,slope_v320,equil_v320,dTmaxS_v320,dTmaxH_v320,slope_v323,equil_v323,dTmaxS_v323,dTmaxH_v323,LAI_ALS,Hmax,fCover,VCI,LCV,CHM_std,northness,twi,slope_t
41_46,0.768872193741005,14.249239773296,-1.87493329557828,-2.39146521935099,0.920668923034137,18.4463587221556,-0.264822526094685,-0.22630290690201,0.858698196301034,20.0320179541257,-0.324506115841061,-0.338035487805909,4.90554070472717,31.5099945068359,1,0.58268728852272,0.030210567638278,1.428307056427,-1.33188271522522,4.44995260238647,1.33810341358185
41_47,1.23152657998035,25.6566847303054,1.01823063884795,0.209765549879785,1.0739417643748,8.36083861653481,1.73104737564307,2.05688597501387,0.982271543921413,22.651646152881,0.175069166060483,0.201196872199681,0.393926847726107,5.01999664306641,0.622499413788319,0.242664948105812,0.0284969462114816,1.59475983646181,-0.416588565407114,5.02860524919298,1.94110092454486
41_48,0.987157454824434,-113.536892846151,-1.10732673820123,-1.85308060396637,0.9894733113666,30.8291618881086,0.481552559407763,0.835166265497137,0.967610561924652,19.9295260117303,0.0794039789134252,0.157396523002879,2.88078713417053,9.08000183105469,0.97999969124794,0.360232837498188,0.00817695050500333,1.23115360736847,0.0859366208314896,4.72423124313355,0.508636474609375
41_49,1.42870802617917,20.8106459864642,4.22236178638894,5.06738093449517,1.08307161731303,8.39334256095282,1.94375194674048,2.31839837901823,0.984572494482022,23.1181010009121,0.191255303704153,0.222656877855203,0.251139052212238,5.08999633789063,0.480001218616962,0.261091310530901,0.0284969462114816,1.59475983646181,-0.416588565407114,5.02860524919298,1.94110092454486
41_52,0.852691508724445,12.9342008664444,-1.33863821361106,-1.42538829627406,0.989242545627655,35.6033935677916,0.560296981061091,1.00798621544471,0.973608035649392,19.1671943226554,0.105201846263448,0.211320143479567,3.01517081260681,36.1399993896484,0.970002427697182,0.502015687525272,0.0197545026894659,2.33763551712036,0.637251496315002,3.58611392974854,1.58706164360046
41_54,0.786328872051593,14.0327322082776,-1.88270378738155,-2.43646521935098,0.904648788568446,17.6352458771457,-0.515653516425461,-0.493272047776442,0.842918471359005,17.9776150691078,-0.744867543705174,-0.903634878305289,6.60095369815826,36.1700057983398,1,0.635896950960159,0.0403741477057338,2.76668548583984,-0.780584871768951,7.46321535110474,0.887606859207153
41_55,0.87539165130009,13.1540482498416,0.165533917536478,0.621227088341323,0.939519175340361,20.7879463574134,0.0818571659646217,0.201950462747767,0.911185929944541,22.9480686700791,0.208934789753096,0.400356676991093,3.29034751653671,34.0500030517578,0.96000000834465,0.590865939855576,0.0463746512929598,5.49166202545166,-1.13851702213287,5.65381669998169,1.40510129928589
41_56,0.859435854855395,14.6554109012986,-0.711859525086473,-0.875542142427907,0.934320222991035,19.5195102925142,-0.0531665917863311,0.056219022034681,0.888231096572061,21.7128739541244,0.0471774050504192,0.232648058368533,4.0164088010788,31.4599914550781,0.97750061750412,0.601068526506424,0.0411111358553171,1.27849435806274,-0.436869144439697,8.64485359191895,0.534506618976593
41_57,0.863425792727531,10.2250462148054,-1.47501526279139,-1.83254214242791,0.957313358337877,19.9293586863515,0.0981665631629441,0.340702104870108,0.926021269925879,20.9106304580297,0.0220558088597758,0.146588489770273,3.86174809932709,14.6900024414063,1,0.475291721522808,0.0162847016472369,0.871838986873627,-0.687514066696167,7.67315721511841,0.692863583564758
41_58,0.90238252913285,5.32256012888771,-1.30053165623401,-1.7638498347356,0.972844951971854,23.2598608302604,0.34871747665544,0.632509861797819,0.954687258252716,20.991599230104,0.0797975271369728,0.165952147737432,2.90102636814117,11.1600036621094,1,0.404298700392246,0.0129711986519396,0.683575391769409,-1.13143348693848,3.91951704025269,1.13722050189972
41_59,0.776642134371164,13.9437413158921,-1.33817100049631,-1.1058498347356,0.929843107335627,19.0031506280925,-0.153403860623719,-0.0323275052584135,0.884673822469322,20.6583079814782,-0.0885132336225666,0.0467951847956731,4.62502092123032,38.2400054931641,0.970000296831131,0.622253090143204,0.0425740657374263,6.73530960083008,-0.673198163509369,5.51585292816162,0.691388428211212
41_60,0.845409630915886,13.6896747300572,-1.12245788574221,-1.45646521935098,0.940031622559167,19.4543076572655,-0.0263570518109359,0.123174088958946,0.904663863529517,21.0892736350358,-0.0115458857706082,0.0834686630163901,3.96557396650314,27.0899963378906,1,0.566121846437454,0.0329164043068886,2.85602569580078,-0.128880888223648,7.03840255737305,1.70890629291534
