id_plot,src,slope.all.JJAS,offset.all.JJAS,slope.day.JJAS,offset.day.JJAS,slope.night.JJAS,offset.night.JJAS,DTR.all.JJAS,equil.all.JJAS,slope.all.hot10,offset.all.hot10,slope.day.hot10,offset.day.hot10,slope.night.hot10,offset.night.hot10,DTR.all.hot10,equil.all.hot10
41_12,v323,0.898415675495972,0.248303312911663,0.98365693185736,0.132334912565295,0.826551196921514,0.458772993186306,9.014543975748,21.6005004406197,0.898828562208243,0.14293515615186,0.503737347174864,0.336005237510482,0.706771973335104,0.247586307539216,13.6092573788414,25.4934657488508
41_15,obs,0.928906590759387,-1.00865606105786,0.984113368244932,-1.30209255898066,0.905975433208171,-0.417741989385909,10.0082950819672,4.96128023828487,0.950102347413257,-1.44477325204705,0.882700794884917,-1.46369242350263,0.918135045648692,-0.421642136793893,14.5110769230769,-4.87406960554261
41_15,v320,0.949764635161726,0.0744955954468183,0.995775492952396,0.222092034816396,0.877328294928035,-0.0287035390457405,9.76562057382756,20.6391243832687,0.951653896690417,0.0157951493007099,0.657145775205098,0.443801653297125,0.764112084184076,-0.243747937013,14.2855570296485,24.4073741512751
41_15,v323,0.919245853081139,0.263259888529089,0.991516485500867,0.252125412211399,0.849511238868908,0.332356342363854,9.30446563734141,22.4162100318895,0.918324293420651,0.200339529896995,0.511130933588974,0.512220266917689,0.725099814232607,0.13442597448509,13.9337592019905,26.5335298638873
41_21,obs,0.893812141687648,-0.737888301495017,1.00476422347647,-1.10642452619378,0.874549202794634,0.1598836936742,9.49538524590164,12.2001426674547,0.872872543041984,-0.975007226406022,0.906740804642167,-1.18994883375904,0.853808512941858,0.662409145257389,14.0712307692308,16.4111391433339
41_21,v320,0.941355130309041,0.0859231951702933,0.991313333244011,0.179443665654739,0.877109899841317,0.01720738365829,9.59890139083924,20.6213373485371,0.943640205483799,0.00490871889772338,0.658824547728406,0.357776227089463,0.759126785483753,-0.206187333091797,14.1304836607613,24.1677603883082
41_21,v323,0.92163510698459,0.208124613002043,0.980257669452084,0.168573398418146,0.873438833022272,0.244718124113265,9.33084570601228,21.8120330151323,0.913614507575104,0.146917055202625,0.59775727170414,0.318963393528547,0.757205940352131,0.0440478106140475,13.8167914886313,25.7813787272854
41_22,obs,0.845282099635139,-1.08339376597589,0.977030477484359,-1.607882176467,0.856109520998398,0.0289998138927794,8.84750819672131,12.1466563739347,0.818896395774638,-1.56710017512397,0.772777403348705,-1.8665513978616,0.83358352538304,0.394973247821491,13.2171538461538,15.4276052630595
41_22,v320,0.950790111846034,0.0684672171556682,0.997565923856292,0.206475687461785,0.888483762623238,-0.0469692667146661,9.7033508784971,20.5475235490414,0.947210346072469,0.0572721555562106,0.661043524139936,0.431385621781425,0.791805635970818,-0.206323340163197,14.2739970872283,25.1655767803319
41_22,v323,0.922768465992262,0.214071236116771,0.988537725646149,0.209807603174161,0.860076798775083,0.25393473051449,9.34417381455558,21.9280043389207,0.918460009094236,0.156022053102289,0.532565158215086,0.42667758320543,0.737959959078703,0.0511990131432688,13.927097884125,25.9941063981637
41_23,obs,0.763788429003531,-1.22703208564802,0.893699799402125,-2.34399009996427,0.863733104690804,0.256603639029392,7.81620491803279,13.9544063142479,0.69334057732001,-1.90727966230346,0.916287556118558,-3.24184626965647,0.817787546715177,0.767255299103543,11.4499230769231,17.8611271585114
41_23,v320,0.936628399892149,-0.0658127816379669,0.992369074050264,-0.0446864096535766,0.88504468163392,-0.0681905842994121,9.48972185826017,18.1176713758481,0.932328164217106,-0.109091568983683,0.702634593285187,0.133507449594675,0.776236671013428,-0.216779843651624,13.9756603364652,22.4685967503094
41_23,v323,0.887527274995519,0.073550173777141,0.97499176314284,-0.093623194853003,0.818371154829075,0.347034445819209,8.86690866342399,19.8101309381366,0.890308065232456,-0.0788980777068768,0.53630574789488,0.0443096342458008,0.712958764687014,0.113143594611188,13.4294243823269,23.3613946442908
41_24,obs,0.80140958510537,-1.05797539165895,0.937012609737634,-1.98021004531946,0.865292642749735,0.281137792034856,8.34944262295082,13.8216136440164,0.755294700450365,-1.55822838025218,0.860476978968539,-2.49503857734878,0.914162537605684,0.794127093975338,12.5333846153846,17.7128889041265
41_24,v320,0.931805978280538,-0.0674210531701131,0.988308162029681,-0.0728822761073737,0.880694817400076,-0.0392056370727881,9.41950623715354,18.1675279153847,0.926241617947881,-0.148038934903836,0.694876545107468,0.0615316370580264,0.7698397236589,-0.210563980607817,13.8656200757794,22.0735848002772
41_24,v323,0.869698078193222,0.0980698856493668,0.964212384305757,-0.159015654203001,0.799547854948359,0.475123634635394,8.63899863286476,19.9088288298006,0.871976262130604,-0.108677259440049,0.519312999069121,-0.0912204423757576,0.685671449895275,0.232593372337065,13.1375723739672,23.2317806155744
41_25,obs,0.745461420314576,-1.17521377963709,0.913400255311129,-2.47064447154897,0.84299023227131,0.473514841215184,7.43112295081967,14.5320019158568,0.677423021435437,-1.65804248281628,0.824124473896261,-3.10535909016929,0.828694384923631,1.11278094012918,11.4122307692308,18.9406741575176
41_25,v320,0.916114462273132,-0.102144465964665,0.978318179098562,-0.206905694812609,0.871815975503236,0.0153761667236225,9.19463687387686,17.938528278706,0.908107856748855,-0.217647978213688,0.698661928273906,-0.155899172629605,0.753203314228801,-0.145991899082515,13.5586235283657,21.7121486406238
41_25,v323,0.831664414728087,0.0465134747436366,0.94169252861342,-0.413945028534979,0.766886925907788,0.64578897468659,8.1589380650899,19.4325070473534,0.835434669018331,-0.2649142307744,0.530942560503135,-0.495883308582796,0.659552490142983,0.3790971332195,12.5252628136592,22.4708827447603
41_26,obs,0.801971143699977,-1.16172607471906,0.946800183684505,-1.9387646901282,0.837553477283314,0.141833147226113,8.28789344262295,13.2825894536638,0.765648668659489,-1.72108094435474,0.731076513788905,-2.33853857734878,0.818938783677038,0.537704017052261,12.7302307692308,16.7366439364765
41_26,v320,0.925814062046458,-0.0380738285088164,0.9869539809556,-0.0684982883474214,0.869897290629445,0.0176356485445205,9.32984649157915,18.6429714352324,0.921763268991763,-0.131493201622596,0.682345768638439,0.04931640625,0.753168796172791,-0.15715809357472,13.7781841571514,22.3999549749346
41_26,v323,0.865806057235386,0.177181595902042,0.96767764555801,-0.0929750119402109,0.793044436301872,0.596074519745291,8.57765022653048,20.4765328150971,0.870505937661596,-0.021151126959385,0.494441794453212,0.00744276780348558,0.679584135408861,0.364248813726963,13.1167696439303,23.9173276228837
41_27,obs,1.08496393762768,-1.17672846542944,1.00739572876519,-0.422886274827657,1.01887212847887,-1.38204390195422,12.6631721311475,32.9987781259935,0.984628684507941,-1.269491200765,0.85897793543264,-0.779243705553909,0.596944236580597,-0.307090854742611,15.1298461538462,-58.5076608022845
41_27,v320,1.03283367576271,0.478468725255476,1.02354870534548,1.18324536620362,0.944925497676414,-0.206844530131779,11.0294394571393,4.58369352274911,1.02939853049767,0.458977162781302,0.543359050054682,1.48252681743666,0.8341284212824,-0.494335322494671,15.7753284172806,8.46841580772947
41_27,v323,0.98108470689337,0.0881664267437076,0.987034396762342,0.36327659131906,0.960137066550867,-0.302928025100968,10.2022236772101,23.8173117894559,0.964318531189675,0.089134359177432,0.645229851533387,0.480309596124242,0.842805501225732,-0.520601523791241,14.6846482283518,26.5787217329803
41_28,obs,0.916031961751557,-1.48054984521086,0.933291048387965,-1.69449556444514,0.957258309768481,-0.85038543200886,9.98851639344262,1.51673545736441,0.82248381585276,-1.94629568794448,0.859893078278338,-2.36441037222058,0.591562047252857,-0.136052393204149,12.732,13.116617831477
41_28,v320,0.966657121639382,0.0257927643242779,1.00450850002872,0.246135054379,0.917176071682316,-0.201522693969781,9.94724242098564,19.9297544918783,0.965895759490933,0.0192626500062315,0.650442560550322,0.524683417896581,0.807726652662208,-0.408108659004417,14.5608433353027,24.6454811367848
41_28,v323,0.94533284568405,0.0576440020315824,0.985084983690763,0.144709918233855,0.909034088954874,-0.0696802656926407,9.66841853677971,20.2106471177272,0.934596487323302,0.0352179039427167,0.608227218404072,0.32318581043095,0.800869404124723,-0.272477297860764,14.1647509837438,24.6191354163377
41_29,obs,0.924963466093417,-1.08213625231469,0.974675832642808,-1.11386578302438,0.936988087704077,-0.434151825451483,10.0861229508197,4.72757949031522,0.85600681533246,-1.50067068794448,0.684171682579207,-1.48564114145135,0.707727856731265,0.192332222180466,13.2515384615385,13.6588468048034
41_29,v320,0.96790733180986,0.0708752436401627,1.00364832279937,0.307074805476656,0.918856958239763,-0.167601053646118,9.99251032473099,21.3646490103889,0.966243364986441,0.0636005395579806,0.631990178803963,0.586133184851662,0.8053398389507,-0.374443946279487,14.5856048394934,25.9647543101348
41_29,v323,0.942133614637566,0.151937702575015,0.988633356709173,0.236258163027509,0.901279442294414,0.0493091746309109,9.63366304630183,21.7818573782965,0.933514164972363,0.125067028552385,0.55389939768119,0.451772701476142,0.790212632443792,-0.1436957828227,14.1895105625422,25.9617721633062
41_31,obs,0.89705246754734,-0.741956949036001,0.985672369829892,-1.17316769559268,0.969087835902455,0.18855719094196,9.49711475409836,11.9419010972212,0.796157129267286,-0.820981585380381,0.931336258493195,-1.42179498760519,0.736471905175116,1.33003735038559,13.1010769230769,20.0531425771283
41_31,v320,0.963157794896651,0.0814094263562119,1.00365754901218,0.300246147550262,0.901549374111035,-0.121374503536606,9.90312709228255,21.3658715136504,0.963850015085778,0.0509466549854654,0.634700051859624,0.566710511117472,0.784064637345195,-0.325789668257963,14.5276503696935,25.489977590165
41_31,v323,0.934002785342353,0.173247028729901,0.986649692164955,0.214004872308471,0.889095049512714,0.12953947705621,9.50845555109631,21.7812588362896,0.92654107662897,0.132717793339608,0.563284567172526,0.412051141047148,0.779202632814578,-0.0673441847620014,14.0552643511822,25.8873582400985
41_32,obs,0.948152014357763,-1.25104301460977,0.985977616470772,-1.24607616553804,0.952352262267929,-0.735082153320335,10.467737704918,-4.98001937282807,0.897619449687605,-1.73459696999577,0.918632090025108,-1.59087191068211,0.666951616024922,-0.240949829101585,14.0083076923077,7.13802268509075
41_32,v320,0.964079003519761,0.072642441590072,1.00004898152338,0.285733539953422,0.917556131690984,-0.161247032639712,9.93403397148161,21.1784766585236,0.961985016108346,0.0502112875110167,0.636940515868411,0.540718206142186,0.803337739059021,-0.368163234013518,14.5232941563772,25.4014931291253
41_32,v323,0.938446210952367,0.156288332186746,0.987230932298518,0.21999046600371,0.898188827235645,0.0738537215135419,9.58612009903194,21.6952460630633,0.929162036945227,0.125990807230855,0.561826619457367,0.424156314120547,0.786618994499836,-0.12175199121543,14.1311054185114,25.8592417776289
41_33,obs,0.818619739664029,-1.02605291898136,0.9188497771228,-1.87226878848886,0.939637474882317,0.249447901324473,8.40994262295082,13.4921217692488,0.689446257453166,-1.29225722640602,0.697336497646905,-2.50607703888724,0.632253757054503,1.36646042730867,11.2618461538462,19.9195254815226
41_33,v320,0.958560284777564,0.0541882154648048,1.00606724513369,0.242481511809872,0.891367069424557,-0.100204870043053,9.8131839359668,20.4638327403223,0.963281291010194,0.0463840953786923,0.665372099372004,0.538183915545199,0.777674841110906,-0.293711614182764,14.4593340935752,25.3438921158881
41_33,v323,0.924017785123966,0.217534552511359,0.993737287995832,0.238265006511933,0.860709934892979,0.260374984832722,9.37479422001617,22.0191597922203,0.924437799528423,0.163366012589577,0.501757953786991,0.51594035876405,0.748239335906158,0.0554830103451095,14.0445540500191,26.2426713601978
41_16,obs,0.914811918664992,-1.77696207198682,0.945542356060628,-1.88542999067465,0.904946986227323,-1.2544469074187,9.92675409836066,-1.71024246939224,0.918041583431707,-2.60939184179064,0.986703376834784,-2.54834626965647,0.872025402554781,-1.42718059833235,13.9102307692308,-7.75733297810718
41_16,v320,0.985134853515911,0.0864753847270116,1.0191937946697,0.440275061120037,0.923688334001785,-0.249022067037633,10.2185585123817,24.9735178337135,0.987136545560693,0.124340269033588,0.611397732833351,0.834098550579845,0.803829381378957,-0.4328236418564,14.953068701991,33.746828963096
41_16,v323,0.964609188025883,0.0214507490380887,0.989035921361378,0.190451685794205,0.94170138069846,-0.244967134726482,9.94769754034742,19.7623037500244,0.949748012830709,0.0327483165535082,0.650015212713491,0.368575137885173,0.834941287598843,-0.437991835593359,14.3939236919653,24.7323462986033
